star 1	err	star 2	err	star 3		2-1	3-1	3-2	HJD	Epoch	error 3-2	error 2-1	error 3-1	phase	new phase
-10.887	0.004	-8.165	0.022	-8.581	0.016	2.722	2.306	-0.416	2459522.829	59522.82903	0.0164924225	0.02720294102	0.0164924225	0.6240067306	0.7395832331
-10.878	0.004	-8.104	0.023	-8.516	0.017	2.774	2.362	-0.412	2459522.829	59522.82922	0.0174642492	0.02860069929	0.0174642492	0.6245883889	0.7401648914
-10.955	0.004	-8.256	0.02	-8.625	0.016	2.699	2.33	-0.369	2459522.829	59522.8294	0.0164924225	0.02561249695	0.0164924225	0.6251704218	0.7407469243
-10.766	0.004	-8.01	0.024	-8.476	0.017	2.756	2.29	-0.466	2459522.83	59522.82963	0.0174642492	0.02941088234	0.0174642492	0.6258763311	0.7414528335
-10.876	0.004	-8.199	0.021	-8.535	0.016	2.677	2.341	-0.336	2459522.83	59522.82982	0.0164924225	0.02640075756	0.0164924225	0.6264604838	0.7420369862
-10.766	0.004	-8.008	0.024	-8.333	0.019	2.758	2.433	-0.325	2459522.83	59522.83004	0.01941648784	0.03061045573	0.01941648784	0.6271688874	0.7427453899
-11.023	0.004	-8.326	0.02	-8.645	0.015	2.697	2.378	-0.319	2459522.83	59522.83027	0.0155241747	0.025	0.0155241747	0.6278794429	0.7434559453
-10.911	0.004	-8.102	0.022	-8.583	0.016	2.809	2.328	-0.481	2459522.831	59522.8305	0.0164924225	0.02720294102	0.0164924225	0.6285913704	0.7441678728
-10.892	0.004	-8.125	0.022	-8.574	0.016	2.767	2.318	-0.449	2459522.831	59522.83069	0.0164924225	0.02720294102	0.0164924225	0.6291857809	0.7447622833
-11.02	0.004	-8.229	0.021	-8.645	0.015	2.791	2.375	-0.416	2459522.831	59522.83088	0.0155241747	0.0258069758	0.0155241747	0.6297681883	0.7453446908
-10.855	0.004	-8.112	0.023	-8.48	0.017	2.743	2.375	-0.368	2459522.831	59522.83107	0.0174642492	0.02860069929	0.0174642492	0.6303534633	0.7459299658
-10.797	0.004	-8.073	0.024	-8.436	0.017	2.724	2.361	-0.363	2459522.831	59522.83125	0.0174642492	0.02941088234	0.0174642492	0.6309394875	0.74651599
-10.81	0.004	-8.056	0.024	-8.409	0.018	2.754	2.401	-0.353	2459522.831	59522.83144	0.01843908891	0.03	0.01843908891	0.6315197737	0.7470962762
-10.916	0.004	-8.179	0.022	-8.549	0.017	2.737	2.367	-0.37	2459522.832	59522.83167	0.0174642492	0.02780287755	0.0174642492	0.6322277099	0.7478042124
-10.912	0.004	-8.148	0.022	-8.562	0.016	2.764	2.35	-0.414	2459522.832	59522.83185	0.0164924225	0.02720294102	0.0164924225	0.6328101159	0.7483866184
-10.968	0.004	-8.174	0.022	-8.568	0.016	2.794	2.4	-0.394	2459522.832	59522.83208	0.0164924225	0.02720294102	0.0164924225	0.6335210155	0.7490975179
-10.957	0.004	-8.169	0.022	-8.583	0.016	2.788	2.374	-0.414	2459522.832	59522.83231	0.0164924225	0.02720294102	0.0164924225	0.6342315709	0.7498080733
-10.745	0.004	-8.01	0.024	-8.35	0.019	2.735	2.395	-0.34	2459522.832	59522.8325	0.01941648784	0.03061045573	0.01941648784	0.6348136038	0.7503901062
-11.028	0.004	-8.231	0.021	-8.644	0.015	2.797	2.384	-0.413	2459522.833	59522.83271	0.0155241747	0.0258069758	0.0155241747	0.6354790727	0.7510555752
-10.782	0.004	-8.009	0.025	-8.404	0.018	2.773	2.378	-0.395	2459522.833	59522.83293	0.01843908891	0.0308058436	0.01843908891	0.6361679582	0.7517444607
-10.624	0.005	-7.907	0.027	-8.255	0.02	2.717	2.369	-0.348	2459522.833	59522.83312	0.02061552813	0.03360059523	0.02061552813	0.6367532652	0.7523297676
-11.025	0.004	-8.262	0.021	-8.63	0.016	2.763	2.395	-0.368	2459522.833	59522.83331	0.0164924225	0.02640075756	0.0164924225	0.6373392879	0.7529157904
-10.996	0.004	-8.229	0.02	-8.59	0.016	2.767	2.406	-0.361	2459522.833	59522.83349	0.0164924225	0.02561249695	0.0164924225	0.6379220685	0.753498571
-10.911	0.004	-8.111	0.023	-8.448	0.017	2.8	2.463	-0.337	2459522.834	59522.83368	0.0174642492	0.02860069929	0.0174642492	0.6385019816	0.754078484
-11.041	0.004	-8.27	0.02	-8.666	0.015	2.771	2.375	-0.396	2459522.834	59522.83387	0.0155241747	0.025	0.0155241747	0.6390822373	0.7546587398
-10.945	0.004	-8.132	0.022	-8.569	0.016	2.813	2.376	-0.437	2459522.834	59522.83409	0.0164924225	0.02720294102	0.0164924225	0.6397912958	0.7553677983
-10.857	0.004	-8.033	0.024	-8.447	0.017	2.824	2.41	-0.414	2459522.834	59522.83428	0.0174642492	0.02941088234	0.0174642492	0.6403762282	0.7559527306
-10.857	0.004	-8.047	0.024	-8.469	0.017	2.81	2.388	-0.422	2459522.835	59522.83466	0.0174642492	0.02941088234	0.0174642492	0.641543629	0.7571201314
-10.947	0.004	-8.146	0.023	-8.572	0.016	2.801	2.375	-0.426	2459522.835	59522.83488	0.0164924225	0.02801785145	0.0164924225	0.6422551819	0.7578316843
-10.913	0.004	-8.135	0.023	-8.489	0.017	2.778	2.424	-0.354	2459522.835	59522.83507	0.0174642492	0.02860069929	0.0174642492	0.6428412366	0.758417739
-10.868	0.004	-8.097	0.023	-8.434	0.018	2.771	2.434	-0.337	2459522.835	59522.83526	0.01843908891	0.02920616373	0.01843908891	0.6434272608	0.7590037632
-10.851	0.004	-8.046	0.024	-8.45	0.017	2.805	2.401	-0.404	2459522.835	59522.83545	0.0174642492	0.02941088234	0.0174642492	0.6440122555	0.759588758
-10.928	0.004	-8.128	0.022	-8.489	0.017	2.8	2.439	-0.361	2459522.836	59522.83563	0.0174642492	0.02780287755	0.0174642492	0.6445943189	0.7601708214
-11.096	0.004	-8.268	0.02	-8.683	0.014	2.828	2.413	-0.415	2459522.836	59522.83582	0.01456021978	0.02441311123	0.01456021978	0.6451770995	0.760753602
-11.048	0.004	-8.182	0.021	-8.583	0.016	2.866	2.465	-0.401	2459522.836	59522.83601	0.0164924225	0.02640075756	0.0164924225	0.6457775282	0.7613540307
-11.041	0.004	-8.262	0.02	-8.633	0.015	2.779	2.408	-0.371	2459522.836	59522.83624	0.0155241747	0.025	0.0155241747	0.646496316	0.7620728185
-10.872	0.004	-8.054	0.023	-8.432	0.018	2.818	2.44	-0.378	2459522.836	59522.83647	0.01843908891	0.02920616373	0.01843908891	0.6472053745	0.762781877
-11.062	0.004	-8.245	0.021	-8.63	0.015	2.817	2.432	-0.385	2459522.837	59522.83666	0.0155241747	0.0258069758	0.0155241747	0.6477845384	0.7633610409
-10.975	0.004	-8.137	0.022	-8.52	0.016	2.838	2.455	-0.383	2459522.837	59522.83689	0.0164924225	0.02720294102	0.0164924225	0.6484961857	0.7640726882
-10.78	0.004	-7.913	0.026	-8.385	0.019	2.867	2.395	-0.472	2459522.837	59522.83707	0.01941648784	0.03220248438	0.01941648784	0.6490789663	0.7646554688
-10.924	0.004	-8.107	0.023	-8.512	0.017	2.817	2.412	-0.405	2459522.837	59522.83726	0.0174642492	0.02860069929	0.0174642492	0.6496661114	0.7652426138
-10.918	0.004	-8.06	0.024	-8.439	0.017	2.858	2.479	-0.379	2459522.837	59522.83745	0.0174642492	0.02941088234	0.0174642492	0.6502503889	0.7658268914
-10.902	0.004	-8.02	0.024	-8.458	0.017	2.882	2.444	-0.438	2459522.838	59522.83763	0.0174642492	0.02941088234	0.0174642492	0.6508342933	0.7664107958
-10.841	0.004	-8	0.025	-8.406	0.018	2.841	2.435	-0.406	2459522.838	59522.83782	0.01843908891	0.0308058436	0.01843908891	0.6514202231	0.7669967256
-10.912	0.004	-8.005	0.025	-8.451	0.017	2.907	2.461	-0.446	2459522.838	59522.83801	0.0174642492	0.03023243292	0.0174642492	0.6520066205	0.7675831229
-10.899	0.004	-8.106	0.023	-8.439	0.018	2.793	2.46	-0.333	2459522.838	59522.83821	0.01843908891	0.02920616373	0.01843908891	0.6526117883	0.7681882907
-10.907	0.004	-8.092	0.023	-8.407	0.018	2.815	2.5	-0.315	2459522.838	59522.83844	0.01843908891	0.02920616373	0.01843908891	0.6533317289	0.7689082314
-10.716	0.004	-7.866	0.027	-8.332	0.019	2.85	2.384	-0.466	2459522.839	59522.83866	0.01941648784	0.03301514804	0.01941648784	0.6540429087	0.7696194111
-11.064	0.004	-8.158	0.022	-8.597	0.016	2.906	2.467	-0.439	2459522.839	59522.83885	0.0164924225	0.02720294102	0.0164924225	0.6546314578	0.7702079602
-10.732	0.004	-7.909	0.027	-8.27	0.02	2.823	2.462	-0.361	2459522.839	59522.83908	0.02039607805	0.03360059523	0.02039607805	0.6553383645	0.770914867
-10.921	0.004	-8.078	0.023	-8.434	0.018	2.843	2.487	-0.356	2459522.839	59522.83927	0.01843908891	0.02920616373	0.01843908891	0.6559203974	0.7714968998
-10.948	0.004	-8.056	0.024	-8.452	0.018	2.892	2.496	-0.396	2459522.839	59522.83949	0.01843908891	0.03	0.01843908891	0.656626401	0.7722029035
-10.736	0.004	-7.937	0.026	-8.275	0.02	2.799	2.461	-0.338	2459522.84	59522.83973	0.02039607805	0.03280243893	0.02039607805	0.6573538554	0.7729303578
-10.815	0.004	-7.98	0.026	-8.373	0.019	2.835	2.442	-0.393	2459522.84	59522.83996	0.01941648784	0.03220248438	0.01941648784	0.658090602	0.7736671045
-10.786	0.004	-7.885	0.027	-8.264	0.02	2.901	2.522	-0.379	2459522.84	59522.84015	0.02039607805	0.03360059523	0.02039607805	0.6586755968	0.7742520992
-10.875	0.004	-8.002	0.024	-8.35	0.018	2.873	2.525	-0.348	2459522.84	59522.84038	0.01843908891	0.03	0.01843908891	0.659385403	0.7749619055
-10.908	0.004	-8.014	0.025	-8.425	0.018	2.894	2.483	-0.411	2459522.841	59522.84056	0.01843908891	0.0308058436	0.01843908891	0.6599700552	0.7755465576
-10.863	0.004	-7.97	0.026	-8.395	0.018	2.893	2.468	-0.425	2459522.841	59522.84075	0.01843908891	0.0316227766	0.01843908891	0.6605564525	0.776132955
-11.015	0.004	-8.14	0.022	-8.51	0.017	2.875	2.505	-0.37	2459522.841	59522.84094	0.0174642492	0.02780287755	0.0174642492	0.66113886	0.7767153624
-11.035	0.004	-8.132	0.022	-8.546	0.016	2.903	2.489	-0.414	2459522.841	59522.84113	0.0164924225	0.02720294102	0.0164924225	0.6617291543	0.7773056567
-11.037	0.004	-8.157	0.022	-8.526	0.017	2.88	2.511	-0.369	2459522.841	59522.84132	0.0174642492	0.02780287755	0.0174642492	0.662314181	0.7778906835
-10.949	0.004	-8.083	0.023	-8.46	0.017	2.866	2.489	-0.377	2459522.842	59522.8415	0.0174642492	0.02860069929	0.0174642492	0.6628983337	0.7784748361
-10.832	0.004	-7.967	0.025	-8.354	0.018	2.865	2.478	-0.387	2459522.842	59522.8417	0.01843908891	0.0308058436	0.01843908891	0.6635121694	0.7790886719
-11.015	0.004	-8.162	0.022	-8.511	0.017	2.853	2.504	-0.349	2459522.842	59522.84189	0.0174642492	0.02780287755	0.0174642492	0.6641014358	0.7796779382
-10.907	0.004	-8.011	0.024	-8.395	0.018	2.896	2.512	-0.384	2459522.842	59522.84208	0.01843908891	0.03	0.01843908891	0.6646911072	0.7802676096
-11.021	0.004	-8.175	0.022	-8.538	0.017	2.846	2.483	-0.363	2459522.842	59522.84227	0.0174642492	0.02780287755	0.0174642492	0.6652941232	0.7808706257
-10.884	0.004	-8.045	0.023	-8.442	0.018	2.839	2.442	-0.397	2459522.842	59522.84246	0.01843908891	0.02920616373	0.01843908891	0.6658789626	0.7814554651
-10.853	0.004	-7.929	0.025	-8.356	0.019	2.924	2.497	-0.427	2459522.843	59522.84265	0.01941648784	0.03140063694	0.01941648784	0.6664726878	0.7820491903
-10.713	0.004	-7.87	0.027	-8.237	0.02	2.843	2.476	-0.367	2459522.843	59522.84289	0.02039607805	0.03360059523	0.02039607805	0.6672120523	0.7827885547
-10.961	0.004	-8.098	0.024	-8.497	0.017	2.863	2.464	-0.399	2459522.843	59522.84312	0.0174642492	0.02941088234	0.0174642492	0.6679225772	0.7834990797
-10.756	0.004	-7.875	0.027	-8.275	0.02	2.881	2.481	-0.4	2459522.843	59522.8433	0.02039607805	0.03360059523	0.02039607805	0.6685046101	0.7840811125
-10.722	0.004	-7.88	0.027	-8.231	0.021	2.842	2.491	-0.351	2459522.843	59522.84349	0.02137755833	0.03420526275	0.02137755833	0.6690907577	0.7846672601
-10.808	0.004	-7.886	0.027	-8.28	0.02	2.922	2.528	-0.394	2459522.844	59522.8437	0.02039607805	0.03360059523	0.02039607805	0.6697435064	0.7853200088
-10.905	0.004	-8.068	0.023	-8.387	0.019	2.837	2.518	-0.319	2459522.844	59522.84389	0.01941648784	0.02983286778	0.01941648784	0.6703410356	0.785917538
-11.059	0.004	-8.13	0.022	-8.526	0.016	2.929	2.533	-0.396	2459522.844	59522.84408	0.0164924225	0.02720294102	0.0164924225	0.6709256863	0.7865021887
-10.738	0.004	-7.836	0.029	-8.185	0.021	2.902	2.553	-0.349	2459522.844	59522.84427	0.02137755833	0.03580502758	0.02137755833	0.671513113	0.7870896155
-10.893	0.004	-7.997	0.024	-8.378	0.018	2.896	2.515	-0.381	2459522.844	59522.84446	0.01843908891	0.03	0.01843908891	0.672104624	0.7876811265
-11.012	0.004	-8.107	0.022	-8.489	0.017	2.905	2.523	-0.382	2459522.845	59522.84468	0.0174642492	0.02780287755	0.0174642492	0.672816084	0.7883925865
-10.981	0.004	-8.028	0.024	-8.465	0.017	2.953	2.516	-0.437	2459522.845	59522.84487	0.0174642492	0.02941088234	0.0174642492	0.6733978671	0.7889743696
-10.963	0.004	-8.035	0.024	-8.439	0.018	2.928	2.524	-0.404	2459522.845	59522.8451	0.01843908891	0.03	0.01843908891	0.6741123834	0.7896888859
-10.911	0.004	-7.948	0.026	-8.419	0.018	2.963	2.492	-0.471	2459522.845	59522.84533	0.01843908891	0.0316227766	0.01843908891	0.6748209744	0.7903974768
-10.983	0.004	-8.115	0.023	-8.473	0.017	2.868	2.51	-0.358	2459522.846	59522.84551	0.0174642492	0.02860069929	0.0174642492	0.6754020708	0.7909785732
-10.934	0.004	-8.053	0.024	-8.414	0.018	2.881	2.52	-0.361	2459522.846	59522.8457	0.01843908891	0.03	0.01843908891	0.6759909015	0.791567404
-10.884	0.004	-8.038	0.024	-8.29	0.02	2.846	2.594	-0.252	2459522.846	59522.84593	0.02039607805	0.0312409987	0.02039607805	0.6767061017	0.7922826041
-11.148	0.003	-8.204	0.021	-8.597	0.016	2.944	2.551	-0.393	2459522.846	59522.84616	0.0162788206	0.02640075756	0.0162788206	0.6774152545	0.792991757
-10.9	0.004	-7.939	0.026	-8.394	0.019	2.961	2.506	-0.455	2459522.846	59522.84635	0.01941648784	0.03220248438	0.01941648784	0.677999127	0.7935756294
-10.903	0.004	-7.964	0.026	-8.328	0.019	2.939	2.575	-0.364	2459522.847	59522.84654	0.01941648784	0.03220248438	0.01941648784	0.6785902634	0.7941667659
-10.731	0.004	-7.763	0.03	-8.209	0.021	2.968	2.522	-0.446	2459522.847	59522.84672	0.02137755833	0.03661966685	0.02137755833	0.6791743536	0.7947508561
-11.037	0.004	-8.092	0.023	-8.532	0.016	2.945	2.505	-0.44	2459522.847	59522.84692	0.0164924225	0.02801785145	0.0164924225	0.6797694204	0.7953459229
-10.868	0.004	-7.963	0.026	-8.314	0.019	2.905	2.554	-0.351	2459522.847	59522.8471	0.01941648784	0.03220248438	0.01941648784	0.6803532914	0.7959297939
-10.845	0.004	-7.975	0.026	-8.283	0.02	2.87	2.562	-0.308	2459522.847	59522.84733	0.02039607805	0.03280243893	0.02039607805	0.681064596	0.7966410985
-10.988	0.004	-8.035	0.024	-8.47	0.017	2.953	2.518	-0.435	2459522.848	59522.84756	0.0174642492	0.02941088234	0.0174642492	0.6817758687	0.7973523712
-10.969	0.004	-7.998	0.024	-8.448	0.017	2.971	2.521	-0.45	2459522.848	59522.84775	0.0174642492	0.02941088234	0.0174642492	0.6823857755	0.797962278
-10.764	0.004	-7.825	0.028	-8.182	0.021	2.939	2.582	-0.357	2459522.848	59522.84798	0.02137755833	0.035	0.02137755833	0.6830998548	0.7986763572
-10.945	0.004	-8.008	0.024	-8.401	0.018	2.937	2.544	-0.393	2459522.848	59522.84817	0.01843908891	0.03	0.01843908891	0.6836815131	0.7992580155
-10.862	0.004	-7.938	0.026	-8.306	0.02	2.924	2.556	-0.368	2459522.849	59522.84855	0.02039607805	0.03280243893	0.02039607805	0.6848579564	0.8004344589
-10.819	0.004	-7.863	0.028	-8.275	0.02	2.956	2.544	-0.412	2459522.849	59522.84873	0.02039607805	0.03440930107	0.02039607805	0.6854421091	0.8010186116
-10.677	0.004	-7.689	0.032	-8.148	0.021	2.988	2.529	-0.459	2459522.849	59522.84892	0.02137755833	0.03827531842	0.02137755833	0.6860245151	0.8016010176
-10.789	0.004	-7.835	0.028	-8.225	0.02	2.954	2.564	-0.39	2459522.849	59522.84915	0.02039607805	0.03440930107	0.02039607805	0.6867369421	0.8023134445
-10.773	0.004	-7.87	0.027	-8.247	0.02	2.903	2.526	-0.377	2459522.849	59522.84938	0.02039607805	0.03360059523	0.02039607805	0.6874666106	0.803043113
-10.698	0.004	-7.765	0.029	-8.191	0.021	2.933	2.507	-0.426	2459522.85	59522.84957	0.02137755833	0.03580502758	0.02137755833	0.6880511683	0.8036276708
-10.747	0.004	-7.788	0.028	-8.251	0.02	2.959	2.496	-0.463	2459522.85	59522.84976	0.02039607805	0.03440930107	0.02039607805	0.6886295845	0.8042060869
-10.842	0.004	-7.818	0.029	-8.262	0.02	3.024	2.58	-0.444	2459522.85	59522.84998	0.02039607805	0.03522782991	0.02039607805	0.6893412318	0.8049177342
-10.563	0.005	-7.654	0.032	-7.995	0.025	2.909	2.568	-0.341	2459522.85	59522.85017	0.02549509757	0.04060788101	0.02549509757	0.6899240124	0.8055005148
-10.666	0.004	-7.721	0.03	-8.121	0.022	2.945	2.545	-0.4	2459522.85	59522.85036	0.02236067977	0.03720215048	0.02236067977	0.6905042681	0.8060807705
-10.639	0.004	-7.674	0.032	-8.082	0.023	2.965	2.557	-0.408	2459522.851	59522.85055	0.02334523506	0.03940812099	0.02334523506	0.691088171	0.8066646735
-10.71	0.004	-7.732	0.03	-8.192	0.021	2.978	2.518	-0.46	2459522.851	59522.85073	0.02137755833	0.03661966685	0.02137755833	0.6916727288	0.8072492312
-10.714	0.004	-7.759	0.03	-8.188	0.021	2.955	2.526	-0.429	2459522.851	59522.85097	0.02137755833	0.03661966685	0.02137755833	0.6923980328	0.8079745353
-10.54	0.005	-7.558	0.035	-7.951	0.025	2.982	2.589	-0.393	2459522.851	59522.85115	0.02549509757	0.04301162634	0.02549509757	0.692981188	0.8085576905
-10.642	0.005	-7.668	0.032	-8.093	0.022	2.974	2.549	-0.425	2459522.851	59522.85134	0.02256102835	0.03883297568	0.02256102835	0.6935657139	0.8091422163
-10.374	0.005	-7.401	0.04	-7.807	0.028	2.973	2.567	-0.406	2459522.852	59522.85157	0.02844292531	0.04882622246	0.02844292531	0.69428129	0.8098577925
-10.677	0.004	-7.684	0.032	-8.147	0.021	2.993	2.53	-0.463	2459522.852	59522.85182	0.02137755833	0.03827531842	0.02137755833	0.6950538933	0.8106303957
-10.594	0.005	-7.638	0.034	-8.08	0.023	2.956	2.514	-0.442	2459522.852	59522.85201	0.02353720459	0.0410487515	0.02353720459	0.6956429099	0.8112194124
-10.695	0.004	-7.675	0.032	-8.151	0.022	3.02	2.544	-0.476	2459522.852	59522.85219	0.02236067977	0.03883297568	0.02236067977	0.6962277174	0.8118042198
-10.339	0.005	-7.512	0.036	-7.936	0.026	2.827	2.403	-0.424	2459522.852	59522.85238	0.02647640459	0.04440720662	0.02647640459	0.6968224095	0.812398912
-10.503	0.005	-7.508	0.036	-7.928	0.026	2.995	2.575	-0.42	2459522.853	59522.85257	0.02647640459	0.04440720662	0.02647640459	0.697413546	0.8129900484
-10.6	0.005	-7.626	0.033	-8.065	0.023	2.974	2.535	-0.439	2459522.853	59522.85277	0.02353720459	0.04022437072	0.02353720459	0.6980205853	0.8135970877
-10.456	0.005	-7.467	0.038	-7.843	0.027	2.989	2.613	-0.376	2459522.853	59522.85296	0.02745906044	0.04661544808	0.02745906044	0.6986037085	0.814180211
-10.589	0.005	-7.605	0.034	-7.97	0.025	2.984	2.619	-0.365	2459522.853	59522.85314	0.02549509757	0.04220189569	0.02549509757	0.6991878917	0.8147643941
-10.102	0.006	-7.319	0.043	-7.631	0.033	2.783	2.471	-0.312	2459522.853	59522.85333	0.03354101966	0.05420332093	0.03354101966	0.6997753184	0.8153518209
-10.677	0.004	-7.711	0.031	-8.021	0.024	2.966	2.656	-0.31	2459522.854	59522.85352	0.02433105012	0.03920459157	0.02433105012	0.7003620904	0.8159385928
-10.6	0.005	-7.621	0.033	-8.074	0.023	2.979	2.526	-0.453	2459522.854	59522.85375	0.02353720459	0.04022437072	0.02353720459	0.701073395	0.8166498975
-10.655	0.004	-7.659	0.032	-8.014	0.024	2.996	2.641	-0.355	2459522.854	59522.85398	0.02433105012	0.04	0.02433105012	0.7017842002	0.8173607026
-10.661	0.004	-7.657	0.033	-8.12	0.022	3.004	2.541	-0.463	2459522.854	59522.8542	0.02236067977	0.03966106403	0.02236067977	0.7024937262	0.8180702286
-10.603	0.005	-7.586	0.034	-8.028	0.024	3.017	2.575	-0.442	2459522.854	59522.85443	0.02451530134	0.04161730409	0.02451530134	0.7032020369	0.8187785394
-10.671	0.004	-7.705	0.031	-8.096	0.023	2.966	2.575	-0.391	2459522.855	59522.85462	0.02334523506	0.03860051813	0.02334523506	0.7037855653	0.8193620678
-10.618	0.005	-7.607	0.033	-8.002	0.025	3.011	2.616	-0.395	2459522.855	59522.85481	0.02549509757	0.04140048309	0.02549509757	0.7043932289	0.8199697314
-10.437	0.005	-7.449	0.038	-7.904	0.026	2.988	2.533	-0.455	2459522.855	59522.85507	0.02647640459	0.04604345773	0.02647640459	0.7051929889	0.8207694914
-10.445	0.005	-7.432	0.039	-7.919	0.025	3.013	2.526	-0.487	2459522.855	59522.85526	0.02549509757	0.04632493929	0.02549509757	0.7057887715	0.8213652739
-10.181	0.006	-7.234	0.045	-7.754	0.029	2.947	2.427	-0.52	2459522.855	59522.85545	0.02961418579	0.05353503526	0.02961418579	0.706369682	0.8219461845
-10.405	0.005	-7.362	0.041	-7.752	0.03	3.043	2.653	-0.39	2459522.856	59522.85567	0.03041381265	0.05080354318	0.03041381265	0.7070790207	0.8226555232
-10.572	0.005	-7.576	0.034	-8.008	0.024	2.996	2.564	-0.432	2459522.856	59522.8559	0.02451530134	0.04161730409	0.02451530134	0.7077881736	0.8233646761
-10.423	0.005	-7.47	0.037	-7.883	0.027	2.953	2.54	-0.413	2459522.856	59522.85613	0.02745906044	0.04580392996	0.02745906044	0.7084994463	0.8240759487
-10.515	0.005	-7.539	0.035	-7.985	0.024	2.976	2.53	-0.446	2459522.856	59522.85632	0.02451530134	0.04243819035	0.02451530134	0.7090847532	0.8246612557
-10.562	0.005	-7.585	0.035	-7.99	0.025	2.977	2.572	-0.405	2459522.857	59522.85655	0.02549509757	0.04301162634	0.02549509757	0.7097955584	0.8253720608
-10.398	0.005	-7.378	0.042	-7.864	0.027	3.02	2.534	-0.486	2459522.857	59522.85673	0.02745906044	0.04992995093	0.02745906044	0.7103777771	0.8259542796
-10.521	0.005	-7.477	0.036	-7.099	0.049	3.044	3.422	0.378	2459522.857	59522.85692	0.04925444142	0.06080296045	0.04925444142	0.7109590927	0.8265355952
-10.484	0.005	-7.48	0.038	-7.905	0.026	3.004	2.579	-0.425	2459522.857	59522.85711	0.02647640459	0.04604345773	0.02647640459	0.7115415002	0.8271180026
-10.329	0.005	-7.403	0.04	-7.693	0.032	2.926	2.636	-0.29	2459522.857	59522.85729	0.03238826948	0.0512249939	0.03238826948	0.7121325437	0.8277090461
-10.451	0.005	-7.401	0.04	-7.872	0.027	3.05	2.579	-0.471	2459522.858	59522.85795	0.02745906044	0.04825971405	0.02745906044	0.714173102	0.8297496044
-10.066	0.006	-6.995	0.055	-7.524	0.035	3.071	2.542	-0.529	2459522.858	59522.85814	0.03551056181	0.06519202405	0.03551056181	0.7147573795	0.8303338819
-10.346	0.005	-7.342	0.04	-7.714	0.03	3.004	2.632	-0.372	2459522.858	59522.85836	0.03041381265	0.05	0.03041381265	0.7154650354	0.8310415379
-10.268	0.005	-7.299	0.043	-7.657	0.032	2.969	2.611	-0.358	2459522.859	59522.85859	0.03238826948	0.05360037313	0.03238826948	0.7161740939	0.8317505964
-10.19	0.006	-7.183	0.047	-7.617	0.033	3.007	2.573	-0.434	2459522.859	59522.85878	0.03354101966	0.05742821606	0.03354101966	0.7167612405	0.8323377429
-10.215	0.006	-7.191	0.047	-7.542	0.035	3.024	2.673	-0.351	2459522.859	59522.85897	0.03551056181	0.0586003413	0.03551056181	0.7173482926	0.8329247951
