star 1	err	star 2	err	star 3	err	HJD	2-1	3-1	3-2	Epoch	error 3-2	error 2-1	error 3-1	phase
-12.982	0.003	-9.881	0.02	-11.321	0.007	2459522.761	3.101	1.661	-1.44	59522.76126	0.0211896201	0.02022374842	0.007615773106	0.5282761743
-12.979	0.003	-9.888	0.02	-11.322	0.007	2459522.761	3.091	1.657	-1.434	59522.76149	0.0211896201	0.02022374842	0.007615773106	0.528992748
-13.132	0.003	-10.072	0.017	-11.501	0.007	2459522.762	3.06	1.631	-1.429	59522.76172	0.01838477631	0.0172626765	0.007615773106	0.5297043938
-13.157	0.003	-10.048	0.017	-11.511	0.007	2459522.762	3.109	1.646	-1.463	59522.76191	0.01838477631	0.0172626765	0.007615773106	0.5302885784
-13.177	0.003	-10.074	0.016	-11.532	0.006	2459522.762	3.103	1.645	-1.458	59522.7621	0.01708800749	0.0162788206	0.006708203932	0.5308962711
-13.128	0.003	-10.032	0.018	-11.491	0.007	2459522.762	3.096	1.637	-1.459	59522.76229	0.01931320792	0.01824828759	0.007615773106	0.5314766197
-13.13	0.003	-10.045	0.018	-11.515	0.007	2459522.762	3.085	1.615	-1.47	59522.76247	0.01931320792	0.01824828759	0.007615773106	0.532059682
-13.142	0.003	-10.108	0.016	-11.542	0.006	2459522.763	3.034	1.6	-1.434	59522.76266	0.01708800749	0.0162788206	0.006708203932	0.5326453316
-13	0.003	-9.876	0.019	-11.392	0.007	2459522.763	3.124	1.608	-1.516	59522.76285	0.02024845673	0.01923538406	0.007615773106	0.5332338807
-13.117	0.003	-10.04	0.017	-11.491	0.007	2459522.763	3.077	1.626	-1.451	59522.76304	0.01838477631	0.0172626765	0.007615773106	0.5338203709
-13.14	0.003	-10.045	0.018	-11.489	0.007	2459522.763	3.095	1.651	-1.444	59522.76331	0.01931320792	0.01824828759	0.007615773106	0.5346633168
-13.156	0.003	-10.086	0.017	-11.543	0.006	2459522.763	3.07	1.613	-1.457	59522.7635	0.01802775638	0.0172626765	0.006708203932	0.5352507436
-13.077	0.003	-10.027	0.017	-11.488	0.007	2459522.764	3.05	1.589	-1.461	59522.76373	0.01838477631	0.0172626765	0.007615773106	0.5359630762
-13.161	0.003	-10.113	0.016	-11.563	0.006	2459522.764	3.048	1.598	-1.45	59522.76395	0.01708800749	0.0162788206	0.006708203932	0.5366707321
-13.031	0.003	-9.965	0.018	-11.411	0.007	2459522.764	3.066	1.62	-1.446	59522.76414	0.01931320792	0.01824828759	0.007615773106	0.5372575026
-13.132	0.003	-10.055	0.017	-11.484	0.007	2459522.764	3.077	1.648	-1.429	59522.76433	0.01838477631	0.0172626765	0.007615773106	0.5378366679
-13.128	0.003	-10.039	0.017	-11.508	0.007	2459522.765	3.089	1.62	-1.469	59522.76451	0.01838477631	0.0172626765	0.007615773106	0.5384240947
-13.123	0.003	-10.014	0.017	-11.483	0.007	2459522.765	3.109	1.64	-1.469	59522.7647	0.01838477631	0.0172626765	0.007615773106	0.5390075926
-13.142	0.003	-10.075	0.017	-11.52	0.007	2459522.765	3.067	1.622	-1.445	59522.76489	0.01838477631	0.0172626765	0.007615773106	0.5395903732
-13.023	0.003	-9.979	0.018	-11.416	0.007	2459522.765	3.044	1.607	-1.437	59522.76508	0.01931320792	0.01824828759	0.007615773106	0.5401735284
-13.096	0.003	-10.002	0.018	-11.469	0.007	2459522.765	3.094	1.627	-1.467	59522.76526	0.01931320792	0.01824828759	0.007615773106	0.5407574313
-12.996	0.003	-9.93	0.018	-11.383	0.007	2459522.765	3.066	1.613	-1.453	59522.76549	0.01931320792	0.01824828759	0.007615773106	0.5414716035
-13.089	0.003	-10.039	0.018	-11.48	0.007	2459522.766	3.05	1.609	-1.441	59522.76568	0.01931320792	0.01824828759	0.007615773106	0.5420579079
-13.105	0.003	-10.033	0.018	-11.492	0.007	2459522.766	3.072	1.613	-1.459	59522.76591	0.01931320792	0.01824828759	0.007615773106	0.5427677766
-13.057	0.003	-9.96	0.019	-11.463	0.007	2459522.766	3.097	1.594	-1.503	59522.76614	0.02024845673	0.01923538406	0.007615773106	0.5434772097
-13.035	0.003	-9.985	0.018	-11.409	0.007	2459522.766	3.05	1.626	-1.424	59522.76632	0.01931320792	0.01824828759	0.007615773106	0.5440607395
-13.048	0.003	-10.003	0.018	-11.467	0.007	2459522.767	3.045	1.581	-1.464	59522.76652	0.01931320792	0.01824828759	0.007615773106	0.5446774442
-13.01	0.003	-9.974	0.018	-11.401	0.007	2459522.767	3.036	1.609	-1.427	59522.76671	0.01931320792	0.01824828759	0.007615773106	0.5452659933
-12.894	0.003	-9.891	0.019	-11.322	0.007	2459522.767	3.003	1.572	-1.431	59522.7669	0.02024845673	0.01923538406	0.007615773106	0.5458638957
-12.944	0.003	-9.897	0.019	-11.321	0.007	2459522.767	3.047	1.623	-1.424	59522.76709	0.02024845673	0.01923538406	0.007615773106	0.5464456483
-12.975	0.003	-9.942	0.019	-11.382	0.007	2459522.767	3.033	1.593	-1.44	59522.76727	0.02024845673	0.01923538406	0.007615773106	0.5470277117
-12.942	0.003	-9.856	0.02	-11.337	0.007	2459522.767	3.086	1.605	-1.481	59522.76746	0.0211896201	0.02022374842	0.007615773106	0.5476126121
-12.671	0.004	-9.65	0.023	-11.074	0.009	2459522.768	3.021	1.597	-1.424	59522.76769	0.02469817807	0.02334523506	0.009848857802	0.5483252888
-12.924	0.003	-9.892	0.019	-11.33	0.007	2459522.768	3.032	1.594	-1.438	59522.76793	0.02024845673	0.01923538406	0.007615773106	0.5490704841
-12.871	0.003	-9.856	0.02	-11.306	0.007	2459522.768	3.015	1.565	-1.45	59522.76816	0.0211896201	0.02022374842	0.007615773106	0.549784938
-13.026	0.003	-9.998	0.018	-11.431	0.007	2459522.768	3.028	1.595	-1.433	59522.76839	0.01931320792	0.01824828759	0.007615773106	0.5504965838
-12.953	0.003	-9.909	0.019	-11.353	0.007	2459522.769	3.044	1.6	-1.444	59522.76858	0.02024845673	0.01923538406	0.007615773106	0.5510855075
-13.075	0.003	-10.048	0.017	-11.474	0.007	2459522.769	3.027	1.601	-1.426	59522.76877	0.01838477631	0.0172626765	0.007615773106	0.5517062035
-12.799	0.003	-9.793	0.02	-11.215	0.008	2459522.769	3.006	1.584	-1.422	59522.76896	0.02154065923	0.02022374842	0.008544003745	0.5522886095
-13.065	0.003	-10.002	0.018	-11.456	0.007	2459522.769	3.063	1.609	-1.454	59522.76915	0.01931320792	0.01824828759	0.007615773106	0.5528706424
-13.057	0.003	-10.046	0.017	-11.466	0.007	2459522.769	3.011	1.591	-1.42	59522.76934	0.01838477631	0.0172626765	0.007615773106	0.5534559174
-13.085	0.003	-10.063	0.017	-11.502	0.007	2459522.77	3.022	1.583	-1.439	59522.76952	0.01838477631	0.0172626765	0.007615773106	0.554038698
-13.039	0.003	-9.981	0.018	-11.457	0.007	2459522.77	3.058	1.582	-1.476	59522.76976	0.01931320792	0.01824828759	0.007615773106	0.5547680239
-12.772	0.003	-9.759	0.021	-11.23	0.008	2459522.77	3.013	1.542	-1.471	59522.76999	0.02247220505	0.02121320344	0.008544003745	0.555509604
-12.86	0.003	-9.822	0.02	-11.27	0.008	2459522.77	3.038	1.59	-1.448	59522.77022	0.02154065923	0.02022374842	0.008544003745	0.5562150138
-12.886	0.003	-9.856	0.019	-11.281	0.008	2459522.77	3.03	1.605	-1.425	59522.77045	0.02061552813	0.01923538406	0.008544003745	0.5569277834
-12.78	0.003	-9.704	0.022	-11.233	0.008	2459522.771	3.076	1.547	-1.529	59522.77064	0.02340939982	0.02220360331	0.008544003745	0.5575127158
-12.92	0.003	-9.878	0.019	-11.366	0.007	2459522.771	3.042	1.554	-1.488	59522.77083	0.02024845673	0.01923538406	0.007615773106	0.5581012648
-13.01	0.003	-9.976	0.018	-11.448	0.007	2459522.771	3.034	1.562	-1.472	59522.77101	0.01931320792	0.01824828759	0.007615773106	0.5586832977
-12.914	0.003	-9.892	0.019	-11.32	0.007	2459522.771	3.022	1.594	-1.428	59522.7712	0.02024845673	0.01923538406	0.007615773106	0.5592820422
-12.889	0.003	-9.882	0.019	-11.338	0.007	2459522.771	3.007	1.551	-1.456	59522.77139	0.02024845673	0.01923538406	0.007615773106	0.5598654776
-12.897	0.003	-9.867	0.019	-11.331	0.007	2459522.772	3.03	1.566	-1.464	59522.77158	0.02024845673	0.01923538406	0.007615773106	0.5604501298
-12.957	0.003	-9.957	0.018	-11.378	0.007	2459522.772	3	1.579	-1.421	59522.77181	0.01931320792	0.01824828759	0.007615773106	0.5611772109
-13.024	0.003	-10.019	0.017	-11.469	0.007	2459522.772	3.005	1.555	-1.45	59522.77204	0.01838477631	0.0172626765	0.007615773106	0.5618867065
-12.923	0.003	-9.888	0.019	-11.353	0.007	2459522.772	3.035	1.57	-1.465	59522.77227	0.02024845673	0.01923538406	0.007615773106	0.562592896
-12.819	0.003	-9.778	0.02	-11.266	0.008	2459522.772	3.041	1.553	-1.488	59522.77245	0.02154065923	0.02022374842	0.008544003745	0.5631749288
-12.89	0.003	-9.92	0.019	-11.342	0.007	2459522.773	2.97	1.548	-1.422	59522.77268	0.02024845673	0.01923538406	0.007615773106	0.5638962416
-12.74	0.003	-9.732	0.021	-11.144	0.008	2459522.773	3.008	1.596	-1.412	59522.77287	0.02247220505	0.02121320344	0.008544003745	0.5644787419
-12.881	0.003	-9.89	0.019	-11.287	0.007	2459522.773	2.991	1.594	-1.397	59522.77306	0.02024845673	0.01923538406	0.007615773106	0.5650680388
-12.859	0.003	-9.864	0.02	-11.317	0.007	2459522.773	2.995	1.542	-1.453	59522.77325	0.0211896201	0.02022374842	0.007615773106	0.5656539686
-12.923	0.003	-9.941	0.018	-11.369	0.007	2459522.773	2.982	1.554	-1.428	59522.77344	0.01931320792	0.01824828759	0.007615773106	0.5662414897
-12.715	0.003	-9.746	0.021	-11.218	0.008	2459522.774	2.969	1.497	-1.472	59522.77362	0.02247220505	0.02121320344	0.008544003745	0.5668271698
-12.822	0.003	-9.855	0.02	-11.285	0.007	2459522.774	2.967	1.537	-1.43	59522.77381	0.0211896201	0.02022374842	0.007615773106	0.5674088281
-13.013	0.003	-10.009	0.017	-11.447	0.007	2459522.774	3.004	1.566	-1.438	59522.774	0.01838477631	0.0172626765	0.007615773106	0.5679905793
-12.972	0.003	-10.002	0.017	-11.42	0.007	2459522.774	2.97	1.552	-1.418	59522.77419	0.01838477631	0.0172626765	0.007615773106	0.5685758558
-13.029	0.003	-10.038	0.017	-11.463	0.007	2459522.774	2.991	1.566	-1.425	59522.77437	0.01838477631	0.0172626765	0.007615773106	0.5691597587
-12.772	0.003	-9.737	0.021	-11.224	0.008	2459522.775	3.035	1.548	-1.487	59522.7746	0.02247220505	0.02121320344	0.008544003745	0.5698705944
-13.002	0.003	-10.007	0.018	-11.482	0.007	2459522.775	2.995	1.52	-1.475	59522.77479	0.01931320792	0.01824828759	0.007615773106	0.5704537191
-12.968	0.003	-10.011	0.017	-11.446	0.007	2459522.775	2.957	1.522	-1.435	59522.77497	0.01838477631	0.0172626765	0.007615773106	0.5710329759
-13.04	0.003	-10.053	0.017	-11.501	0.007	2459522.775	2.987	1.539	-1.448	59522.77516	0.01838477631	0.0172626765	0.007615773106	0.5716175336
-12.943	0.003	-9.975	0.018	-11.397	0.007	2459522.775	2.968	1.546	-1.422	59522.77535	0.01931320792	0.01824828759	0.007615773106	0.5722064268
-12.887	0.003	-9.894	0.019	-11.317	0.007	2459522.776	2.993	1.57	-1.423	59522.77554	0.02024845673	0.01923538406	0.007615773106	0.5727913592
-13.012	0.003	-9.985	0.018	-11.455	0.007	2459522.776	3.027	1.557	-1.47	59522.77573	0.01931320792	0.01824828759	0.007615773106	0.5733771017
-13.003	0.003	-10.02	0.018	-11.455	0.007	2459522.776	2.983	1.548	-1.435	59522.77591	0.01931320792	0.01824828759	0.007615773106	0.5739620341
-12.925	0.003	-9.969	0.018	-11.4	0.007	2459522.776	2.956	1.525	-1.431	59522.77611	0.01931320792	0.01824828759	0.007615773106	0.5745768673
-13.046	0.003	-10.089	0.017	-11.543	0.006	2459522.776	2.957	1.503	-1.454	59522.77631	0.01802775638	0.0172626765	0.006708203932	0.5751885513
-12.791	0.003	-9.817	0.02	-11.202	0.008	2459522.776	2.974	1.589	-1.385	59522.77649	0.02154065923	0.02022374842	0.008544003745	0.5757706785
-12.891	0.003	-9.899	0.019	-11.385	0.007	2459522.777	2.992	1.506	-1.486	59522.77668	0.02024845673	0.01923538406	0.007615773106	0.5763562337
-12.981	0.003	-10.016	0.017	-11.461	0.007	2459522.777	2.965	1.52	-1.445	59522.77687	0.01838477631	0.0172626765	0.007615773106	0.5769376118
-13.067	0.003	-10.128	0.016	-11.535	0.007	2459522.777	2.939	1.532	-1.407	59522.7771	0.0174642492	0.0162788206	0.007615773106	0.5776492896
-12.912	0.003	-9.998	0.017	-11.409	0.007	2459522.777	2.914	1.503	-1.411	59522.77733	0.01838477631	0.0172626765	0.007615773106	0.5783677028
-12.923	0.003	-9.895	0.019	-11.346	0.007	2459522.778	3.028	1.577	-1.451	59522.77751	0.02024845673	0.01923538406	0.007615773106	0.5789516057
-12.903	0.003	-9.906	0.019	-11.417	0.007	2459522.778	2.997	1.486	-1.511	59522.7777	0.02024845673	0.01923538406	0.007615773106	0.5795351341
-13.016	0.003	-10.056	0.017	-11.505	0.007	2459522.778	2.96	1.511	-1.449	59522.7779	0.01838477631	0.0172626765	0.007615773106	0.5801553626
-13.022	0.003	-10.083	0.016	-11.506	0.007	2459522.778	2.939	1.516	-1.423	59522.77808	0.0174642492	0.0162788206	0.007615773106	0.5807345265
-12.995	0.003	-10.015	0.017	-11.506	0.007	2459522.778	2.98	1.489	-1.491	59522.77827	0.01838477631	0.0172626765	0.007615773106	0.5813130051
-12.898	0.003	-9.932	0.018	-11.384	0.007	2459522.778	2.966	1.514	-1.452	59522.77846	0.01931320792	0.01824828759	0.007615773106	0.5818935715
-12.994	0.003	-10.001	0.018	-11.453	0.007	2459522.779	2.993	1.541	-1.452	59522.77864	0.01931320792	0.01824828759	0.007615773106	0.5824796886
-13.04	0.003	-10.096	0.016	-11.532	0.007	2459522.779	2.944	1.508	-1.436	59522.77883	0.0174642492	0.0162788206	0.007615773106	0.583064621
-12.906	0.003	-9.97	0.019	-11.428	0.007	2459522.779	2.936	1.478	-1.458	59522.77902	0.02024845673	0.01923538406	0.007615773106	0.5836502706
-12.798	0.003	-9.924	0.019	-11.338	0.007	2459522.779	2.874	1.46	-1.414	59522.77921	0.02024845673	0.01923538406	0.007615773106	0.5842326766
-13.027	0.003	-10.095	0.016	-11.5	0.007	2459522.779	2.932	1.527	-1.405	59522.77943	0.0174642492	0.0162788206	0.007615773106	0.5849439493
-12.916	0.003	-9.978	0.018	-11.432	0.007	2459522.78	2.938	1.484	-1.454	59522.77962	0.01931320792	0.01824828759	0.007615773106	0.5855260141
-12.88	0.003	-9.952	0.018	-11.401	0.007	2459522.78	2.928	1.479	-1.449	59522.77981	0.01931320792	0.01824828759	0.007615773106	0.5861109145
-12.969	0.003	-10.07	0.017	-11.452	0.007	2459522.78	2.899	1.517	-1.382	59522.77999	0.01838477631	0.0172626765	0.007615773106	0.5866897981
-12.843	0.003	-9.891	0.02	-11.326	0.007	2459522.78	2.952	1.517	-1.435	59522.78019	0.0211896201	0.02022374842	0.007615773106	0.5872891045
-12.921	0.003	-9.989	0.018	-11.437	0.007	2459522.78	2.932	1.484	-1.448	59522.78039	0.01931320792	0.01824828759	0.007615773106	0.5879090514
-12.821	0.003	-9.826	0.021	-11.257	0.008	2459522.781	2.995	1.564	-1.431	59522.78059	0.02247220505	0.02121320344	0.008544003745	0.588550388
-12.801	0.003	-9.856	0.02	-11.294	0.008	2459522.781	2.945	1.507	-1.438	59522.78079	0.02154065923	0.02022374842	0.008544003745	0.5891649409
-12.761	0.003	-9.856	0.02	-11.278	0.008	2459522.781	2.905	1.483	-1.422	59522.78098	0.02154065923	0.02022374842	0.008544003745	0.5897498414
-12.853	0.003	-9.915	0.019	-11.396	0.007	2459522.781	2.938	1.457	-1.481	59522.78117	0.02024845673	0.01923538406	0.007615773106	0.5903420072
-12.821	0.003	-9.924	0.019	-11.374	0.007	2459522.781	2.897	1.447	-1.45	59522.7814	0.02024845673	0.01923538406	0.007615773106	0.5910677163
-12.969	0.003	-10.061	0.017	-11.484	0.007	2459522.782	2.908	1.485	-1.423	59522.78161	0.01838477631	0.0172626765	0.007615773106	0.5917244563
-12.937	0.003	-10.039	0.018	-11.482	0.007	2459522.782	2.898	1.455	-1.443	59522.7818	0.01931320792	0.01824828759	0.007615773106	0.5923339885
-12.898	0.003	-9.995	0.018	-11.392	0.007	2459522.782	2.903	1.506	-1.397	59522.78204	0.01931320792	0.01824828759	0.007615773106	0.5930617246
-12.974	0.003	-10.035	0.018	-11.504	0.007	2459522.782	2.939	1.47	-1.469	59522.78227	0.01931320792	0.01824828759	0.007615773106	0.5937950098
-12.948	0.003	-10.074	0.017	-11.483	0.007	2459522.783	2.874	1.465	-1.409	59522.7825	0.01838477631	0.0172626765	0.007615773106	0.5945073424
-12.885	0.003	-9.954	0.019	-11.413	0.007	2459522.783	2.931	1.472	-1.459	59522.78269	0.02024845673	0.01923538406	0.007615773106	0.5950894682
-12.951	0.003	-10.059	0.018	-11.495	0.007	2459522.783	2.892	1.456	-1.436	59522.78288	0.01931320792	0.01824828759	0.007615773106	0.5956923913
-12.944	0.003	-10.049	0.018	-11.472	0.007	2459522.783	2.895	1.472	-1.423	59522.78307	0.01931320792	0.01824828759	0.007615773106	0.5962759211
-12.955	0.003	-10.007	0.018	-11.461	0.007	2459522.783	2.948	1.494	-1.454	59522.78326	0.01931320792	0.01824828759	0.007615773106	0.5968572048
-12.909	0.003	-10.011	0.018	-11.452	0.007	2459522.783	2.898	1.457	-1.441	59522.78345	0.01931320792	0.01824828759	0.007615773106	0.5974598781
-12.944	0.003	-10.046	0.018	-11.46	0.007	2459522.784	2.898	1.484	-1.414	59522.78368	0.01931320792	0.01824828759	0.007615773106	0.5981765447
-12.894	0.003	-10.022	0.018	-11.459	0.007	2459522.784	2.872	1.435	-1.437	59522.78391	0.01931320792	0.01824828759	0.007615773106	0.5988928686
-12.819	0.003	-9.931	0.019	-11.383	0.007	2459522.784	2.888	1.436	-1.452	59522.78414	0.02024845673	0.01923538406	0.007615773106	0.5996026458
-12.831	0.003	-9.939	0.019	-11.392	0.007	2459522.784	2.892	1.439	-1.453	59522.78432	0.02024845673	0.01923538406	0.007615773106	0.600186829
-12.827	0.003	-9.958	0.019	-11.369	0.007	2459522.785	2.869	1.458	-1.411	59522.78457	0.02024845673	0.01923538406	0.007615773106	0.6009472724
-12.755	0.003	-9.872	0.02	-11.302	0.008	2459522.785	2.883	1.453	-1.43	59522.78476	0.02154065923	0.02022374842	0.008544003745	0.6015332022
-12.849	0.003	-9.975	0.019	-11.458	0.007	2459522.785	2.874	1.391	-1.483	59522.78494	0.02024845673	0.01923538406	0.007615773106	0.6021152351
-12.783	0.003	-9.935	0.019	-11.364	0.007	2459522.785	2.848	1.419	-1.429	59522.78513	0.02024845673	0.01923538406	0.007615773106	0.602696269
-12.829	0.003	-9.989	0.018	-11.406	0.007	2459522.785	2.84	1.423	-1.417	59522.78532	0.01931320792	0.01824828759	0.007615773106	0.6032834156
-12.818	0.003	-9.913	0.019	-11.413	0.007	2459522.786	2.905	1.405	-1.5	59522.7855	0.02024845673	0.01923538406	0.007615773106	0.6038646993
-12.949	0.003	-10.092	0.017	-11.517	0.007	2459522.786	2.857	1.432	-1.425	59522.78569	0.01838477631	0.0172626765	0.007615773106	0.6044518458
-12.834	0.003	-9.986	0.019	-11.388	0.007	2459522.786	2.848	1.446	-1.402	59522.78588	0.02024845673	0.01923538406	0.007615773106	0.6050462258
-12.897	0.003	-10.024	0.018	-11.485	0.007	2459522.786	2.873	1.412	-1.461	59522.78607	0.01931320792	0.01824828759	0.007615773106	0.6056300358
-12.787	0.003	-9.93	0.02	-11.38	0.007	2459522.786	2.857	1.407	-1.45	59522.78626	0.0211896201	0.02022374842	0.007615773106	0.6062153413
-12.895	0.003	-10.015	0.018	-11.441	0.007	2459522.786	2.88	1.454	-1.426	59522.78649	0.01931320792	0.01824828759	0.007615773106	0.6069471616
-12.804	0.003	-9.932	0.019	-11.378	0.007	2459522.787	2.872	1.426	-1.446	59522.78672	0.02024845673	0.01923538406	0.007615773106	0.6076576865
-12.813	0.003	-10.009	0.018	-11.408	0.007	2459522.787	2.804	1.405	-1.399	59522.78695	0.01931320792	0.01824828759	0.007615773106	0.6083686165
-12.867	0.003	-10.05	0.018	-11.48	0.007	2459522.787	2.817	1.387	-1.43	59522.78714	0.01931320792	0.01824828759	0.007615773106	0.608953517
-12.846	0.003	-10.005	0.018	-11.458	0.007	2459522.787	2.841	1.388	-1.453	59522.78732	0.01931320792	0.01824828759	0.007615773106	0.6095384493
-12.797	0.003	-9.99	0.018	-11.425	0.007	2459522.788	2.807	1.372	-1.435	59522.78751	0.01931320792	0.01824828759	0.007615773106	0.6101230695
-12.726	0.003	-9.893	0.02	-11.29	0.008	2459522.788	2.833	1.436	-1.397	59522.78774	0.02154065923	0.02022374842	0.008544003745	0.6108447568
-12.827	0.003	-10.001	0.019	-11.436	0.007	2459522.788	2.826	1.391	-1.435	59522.78798	0.02024845673	0.01923538406	0.007615773106	0.6115870846
-12.75	0.003	-9.933	0.019	-11.377	0.007	2459522.788	2.817	1.373	-1.444	59522.78817	0.02024845673	0.01923538406	0.007615773106	0.6121709876
-12.854	0.003	-9.995	0.019	-11.472	0.007	2459522.788	2.859	1.382	-1.477	59522.7884	0.02024845673	0.01923538406	0.007615773106	0.6128836628
-12.625	0.004	-9.722	0.023	-11.247	0.008	2459522.789	2.903	1.378	-1.525	59522.78862	0.02435159132	0.02334523506	0.00894427191	0.6135948426
-12.796	0.003	-9.947	0.019	-11.381	0.007	2459522.789	2.849	1.415	-1.434	59522.78881	0.02024845673	0.01923538406	0.007615773106	0.6141776232
-12.808	0.003	-9.992	0.019	-11.397	0.007	2459522.789	2.816	1.411	-1.405	59522.789	0.02024845673	0.01923538406	0.007615773106	0.6147636779
-12.763	0.003	-9.978	0.019	-11.389	0.007	2459522.789	2.785	1.374	-1.411	59522.78919	0.02024845673	0.01923538406	0.007615773106	0.6153485783
-12.799	0.003	-9.998	0.019	-11.417	0.007	2459522.789	2.801	1.382	-1.419	59522.78937	0.02024845673	0.01923538406	0.007615773106	0.6159303309
-12.715	0.003	-9.91	0.02	-11.338	0.007	2459522.79	2.805	1.377	-1.428	59522.78956	0.0211896201	0.02022374842	0.007615773106	0.6165141409
-12.738	0.003	-9.908	0.02	-11.366	0.007	2459522.79	2.83	1.372	-1.458	59522.78975	0.0211896201	0.02022374842	0.007615773106	0.6170955175
-12.672	0.004	-9.872	0.02	-11.299	0.008	2459522.79	2.8	1.373	-1.427	59522.78995	0.02154065923	0.02039607805	0.00894427191	0.6177306181
-12.75	0.003	-9.899	0.02	-11.346	0.007	2459522.79	2.851	1.404	-1.447	59522.79018	0.0211896201	0.02022374842	0.007615773106	0.6184401456
-12.822	0.003	-9.984	0.019	-11.414	0.007	2459522.79	2.838	1.408	-1.43	59522.79036	0.02024845673	0.01923538406	0.007615773106	0.619023581
-12.682	0.004	-9.888	0.02	-11.298	0.008	2459522.791	2.794	1.384	-1.41	59522.7906	0.02154065923	0.02039607805	0.00894427191	0.6197708976
-12.642	0.004	-9.847	0.021	-11.256	0.008	2459522.791	2.795	1.386	-1.409	59522.79083	0.02247220505	0.02137755833	0.00894427191	0.6204822008
-12.698	0.003	-9.92	0.02	-11.331	0.007	2459522.791	2.778	1.367	-1.411	59522.79102	0.0211896201	0.02022374842	0.007615773106	0.621071094
-12.739	0.003	-9.954	0.019	-11.393	0.007	2459522.791	2.785	1.346	-1.439	59522.79121	0.02024845673	0.01923538406	0.007615773106	0.6216560249
